Id_AFAD,Year,Month,Day,Hour,Min,Sec,Ev_Lat,Ev_Lon,Ev_Depth,Ml,StdMl,Rms,Erh,Erz,Gap,Np,Ns,Ntot,CovX,CovY,CovZ,CovT
544236,2023,2,7,22,11,3.71,37.4477,37.141,7.77,3.78,0.44,0.21,1.5,1,149,13,10,23,1.2,1.1,0.9,1.8
544239,2023,2,7,22,19,21.54,38.0198,36.3787,7,4,0.14,0.59,1.1,2.4,91,13,12,25,0.8,0.4,5.7,5.8
544242,2023,2,7,22,30,44.16,38.1183,37.715,25.61,3.75,0.23,0.26,1.4,4.8,90,13,9,22,0.7,1.2,23.2,23.3
544245,2023,2,7,22,32,49.38,38.0423,36.4353,19.02,4.27,0.14,0.29,1,0.6,81,18,12,30,0.8,0.3,0.3,0.9
544248,2023,2,7,22,45,27.16,38.0873,36.517,6.01,4.19,0.17,0.3,1.1,2.1,86,21,15,36,0.8,0.4,4.3,4.4
544249,2023,2,7,22,47,48.93,37.2157,36.669,12.69,3.65,0.24,0.25,1.7,1.7,67,17,8,25,1.6,1.3,2.8,3.4
544250,2023,2,7,22,51,13.15,37.324,36.8158,12.72,3.49,0.17,0.21,1,1,46,17,13,30,0.3,0.7,1,1.3
549266,2023,2,7,23,8,1.6,38.1367,36.6607,8.11,4.2,0.12,0.32,1.2,2.4,96,18,13,31,0.7,0.8,5.6,5.7
544256,2023,2,7,23,20,20.67,36.6548,36.4332,17.66,3.9,0.26,0.43,1.5,1,117,18,10,28,1.6,0.8,1,2.1
544259,2023,2,7,23,28,33.33,38.0115,37.5083,7.99,3.41,0.22,0.34,1.1,4.3,89,15,11,26,0.7,0.5,18.3,18.4
544261,2023,2,7,23,30,6.39,38.1902,38.0148,19.96,3.64,0.19,0.24,1.2,2.8,149,10,5,15,0.9,0.6,8.1,8.2
544266,2023,2,7,23,40,0.65,37.9973,37.5437,7.99,3.75,0.24,0.39,1.2,3.8,79,14,13,27,1,0.5,14.8,14.9
544265,2023,2,7,23,44,36.43,37.4435,37.1358,7,3.1,0.12,0.3,1.1,1.6,75,12,9,21,0.4,0.9,2.7,2.9
544273,2023,2,8,0,7,30.86,38.0705,36.439,26.94,3.6,0.22,0.22,0.9,1.3,81,15,12,27,0.5,0.4,1.7,1.8
544274,2023,2,8,0,21,7.8,37.868,36.6507,6.01,3.04,0.2,0.33,1.4,0.9,92,10,10,20,1.5,0.6,0.8,1.8
544283,2023,2,8,0,33,37.4,38.1338,38.2663,16.01,3.43,0.4,0.32,1.5,3.4,139,7,10,17,0.9,1.4,11.7,11.8
544280,2023,2,8,0,39,34.82,37.4968,36.7515,20.21,3,0.27,0.29,1.6,1.3,160,11,10,21,0.5,1.9,1.6,2.5
544282,2023,2,8,0,43,27.91,38.571,39.6888,4.01,3.87,0.24,0.26,1.6,3.8,70,16,5,21,1.6,0.8,14.8,14.9
544284,2023,2,8,0,48,49.23,38.1408,37.017,1.21,3.88,0.25,0.27,1.2,1,108,16,9,25,0.6,0.8,0.9,1.4
544285,2023,2,8,0,51,38.05,38.6792,40.1973,7.99,3.35,0.17,0.42,1.1,1.4,55,21,16,37,0.7,0.5,2.1,2.2
547903,2023,2,8,1,2,56.66,37.4125,36.9203,13.04,3.11,0.28,0.37,1.8,0.8,60,13,13,26,1.3,2,0.6,2.5
544288,2023,2,8,1,3,54.26,38.4543,39.6083,6.31,3.51,0.28,0.19,1,0.9,98,13,5,18,0.4,0.5,0.8,1.1
544289,2023,2,8,1,6,43.05,37.4293,36.9417,10.42,3.65,0.17,0.26,1,0.5,126,11,12,23,0.3,0.7,0.2,0.8
544296,2023,2,8,1,19,51.88,36.9022,36.5603,6.09,3.87,0.16,0.29,0.9,0.7,63,16,13,29,0.2,0.6,0.5,0.8
544293,2023,2,8,1,19,51.91,36.8965,36.5603,7.97,3.91,0.12,0.29,0.9,0.9,64,18,15,33,0.4,0.5,0.9,1.1
544298,2023,2,8,1,28,12.47,38.1522,38.5758,7.72,3.26,0.19,0.29,3.2,2.4,127,8,7,15,7.2,2.8,5.6,9.6
544300,2023,2,8,1,36,19.91,37.75,37.7143,16.01,3.7,0.62,0.42,1.9,4.4,90,13,11,24,0.6,2.8,19.4,19.6
544299,2023,2,8,1,36,37.94,38.1098,36.386,19.02,4.01,0.22,0.61,1.1,0.4,91,19,11,30,0.7,0.5,0.2,0.8
544302,2023,2,8,1,42,7.45,37.2327,36.8593,22.19,3.78,0.15,0.36,1.1,0.6,52,16,13,29,0.6,0.5,0.4,0.9
544305,2023,2,8,1,46,42.86,38.0242,36.3768,37.41,3.76,0.19,0.56,1.3,1.3,90,17,9,26,1.2,0.6,1.7,2.1
544304,2023,2,8,1,49,11.67,38.0987,36.8395,7.99,3.66,0.17,0.31,1,3.3,113,17,14,31,0.7,0.4,10.7,10.7
544307,2023,2,8,2,10,13.06,37.2973,36.754,10.37,3.77,0.19,0.26,0.7,0.7,67,18,13,31,0.2,0.3,0.4,0.6
544312,2023,2,8,2,14,12.17,37.435,37.1498,8.54,3.27,0.36,0.1,1.4,0.8,146,6,8,14,0.9,1.1,0.6,1.5
544313,2023,2,8,2,21,17.42,36.122,36.0207,12.69,3.78,0.15,0.29,1.3,0.6,165,10,7,17,0.9,0.9,0.3,1.3
544317,2023,2,8,2,29,51.73,38.0115,37.5403,7.99,4.01,0.21,0.4,1.1,3.3,89,11,12,23,0.8,0.5,11.2,11.2
544319,2023,2,8,2,37,37.73,37.3957,36.9027,12.69,3.32,0.19,0.24,1.1,0.5,57,17,11,28,0.5,0.6,0.2,0.8
544325,2023,2,8,2,49,38.11,37.7697,37.7075,16.01,3.18,0.19,0.25,1.7,4.8,87,9,8,17,2,0.9,23,23.2
544326,2023,2,8,2,55,57.13,37.2017,36.676,19.02,3.91,0.2,0.35,1.1,1.1,61,17,13,30,0.5,0.7,1.1,1.4
544324,2023,2,8,3,1,1.58,37.1567,36.6793,8.93,4.28,0.18,0.47,1.2,2.8,57,19,12,31,0.8,0.7,7.9,8
544331,2023,2,8,3,20,25.85,38.0705,36.5878,7.99,4.25,0.18,0.25,1,2.3,91,16,12,28,0.6,0.4,5.4,5.4
544332,2023,2,8,3,23,8.21,37.407,37.1248,6.01,3.66,0.3,0.21,1.1,0.9,131,13,11,24,0.6,0.6,0.8,1.2
544330,2023,2,8,3,23,8.21,37.407,37.1248,6.01,3.66,0.3,0.22,1.5,1.1,116,12,11,23,1,1.2,1.1,1.9
544333,2023,2,8,3,24,58.68,38.0775,36.9403,15.98,3.55,0.17,0.26,0.9,2.5,126,11,10,21,0.5,0.3,6.3,6.3
544335,2023,2,8,3,30,47.89,37.4238,36.9768,8.63,3.71,0.21,0.13,0.7,0.5,83,16,12,28,0.2,0.2,0.3,0.4
544336,2023,2,8,3,39,42.01,37.5307,37.1647,11.26,4.35,0.17,0.2,1.1,1.1,81,16,14,30,0.5,0.6,1.2,1.5
544339,2023,2,8,3,47,8.6,38.1452,38.5168,12.69,3.6,0.23,0.37,1.8,1.3,135,8,7,15,1.3,1.9,1.8,2.9
544347,2023,2,8,4,51,24.56,38.0255,36.6123,9.77,3.57,0.25,0.42,1.4,3.4,94,11,9,20,1.3,0.7,11.3,11.4
544359,2023,2,8,5,22,43.81,37.5827,37.0292,7.08,2.98,0.19,0.24,3.3,1.1,187,8,7,15,1.2,9.7,1.3,9.9
544358,2023,2,8,5,26,14.02,37.442,36.8447,19.94,3.45,0.21,0.29,2.8,3.1,82,12,10,22,1.6,6.4,9.6,11.7
544365,2023,2,8,5,34,7.51,37.1538,36.9575,7.99,3.33,0.21,0.28,1,1.4,62,16,15,31,0.5,0.4,2,2.1
544367,2023,2,8,5,52,35.39,38.0677,36.7188,6.01,4.7,0.23,0.31,1,1.8,102,16,13,29,0.7,0.3,3.4,3.5
544368,2023,2,8,5,59,13.32,37.3535,36.8672,6.51,3.35,0.23,0.2,0.9,0.9,71,14,12,26,0.4,0.4,0.8,1
544370,2023,2,8,6,8,33.15,38.1198,38.3345,6.36,4.21,0.17,0.26,1.2,3.8,121,12,11,23,0.6,0.8,14.5,14.5
547905,2023,2,8,6,8,59.75,36.2217,36.0258,1.63,4.68,0.25,0.27,1.1,3.2,129,13,13,26,0.5,0.6,10.2,10.3
547928,2023,2,8,6,53,21.9,38.124,36.4072,16.01,3.35,0.21,0.3,1.1,1,94,9,13,22,0.8,0.4,1.1,1.4
544387,2023,2,8,6,58,38.29,37.5082,37.1645,14.08,3.19,0.21,0.16,1.5,0.7,154,13,11,24,0.9,1.3,0.5,1.7
544388,2023,2,8,7,9,33.56,38.2448,37.227,19.02,3.98,0.21,0.16,1,1.6,118,16,7,23,0.6,0.4,2.5,2.6
544389,2023,2,8,7,19,6.64,37.5643,37.2567,18.08,4.22,0.19,0.21,1.2,1.1,87,17,13,30,0.7,0.8,1.2,1.6
544391,2023,2,8,7,20,41.44,36.6773,36.4543,6.78,4.16,0.16,0.26,0.9,0.8,77,20,15,35,0.4,0.4,0.6,0.8
544392,2023,2,8,7,23,45.46,36.4032,36.231,28.08,4.21,0.24,0.3,1,1.2,151,13,8,21,0.4,0.6,1.5,1.7
544424,2023,2,8,7,28,23.68,37.9523,37.6848,7.99,3.87,0.25,0.32,1.7,4.6,88,13,9,22,0.8,2.1,21.3,21.4
544400,2023,2,8,7,33,42.85,38.1043,36.9813,7.99,3.57,0.15,0.3,1.3,4,106,13,11,24,1.1,0.4,15.7,15.8
544401,2023,2,8,7,34,52.21,37.5377,37.177,5,3.41,0.17,0.23,1.3,1.3,158,13,10,23,0.4,1.4,1.7,2.2
544406,2023,2,8,7,48,30.79,38.0438,36.43,25.58,5.35,0.32,0.32,1.3,1.8,102,15,10,25,1.1,0.6,3.4,3.6
544411,2023,2,8,7,58,23.09,37.4857,37.0337,4.92,3.42,0.2,0.13,0.6,0.4,106,12,11,23,0.2,0.3,0.2,0.3
544405,2023,2,8,8,3,3.75,37.9187,36.5518,4.77,3.94,0.24,0.22,1,2.4,89,15,11,26,0.4,0.5,5.7,5.7
544410,2023,2,8,8,6,46.65,37.168,36.954,5.47,3.33,0.12,0.3,1.2,2.1,62,16,15,31,0.9,0.6,4.5,4.6
544412,2023,2,8,8,8,10.94,37.4575,36.9135,12.69,3.66,0.21,0.57,1.8,1,57,16,14,30,1.2,1.9,1,2.5
544425,2023,2,8,8,20,3.36,37.8455,36.6082,25.36,3.56,0.22,0.42,1.4,1.4,105,14,11,25,1.1,0.8,1.8,2.3
544417,2023,2,8,8,30,28.15,38.0368,36.5062,7.94,3.29,0.18,0.3,1.1,1.2,86,15,12,27,0.8,0.4,1.5,1.8
549231,2023,2,8,8,43,31.47,37.4632,37.0723,9.33,3.06,0.15,0.09,1.3,0.5,122,9,12,21,0.7,1.1,0.3,1.3
549233,2023,2,8,8,45,34.37,38.0508,37.7993,7.99,4.31,0.19,0.49,1.1,3.5,98,14,11,25,0.6,0.6,12.4,12.4
544427,2023,2,8,9,6,41.09,37.8147,37.6762,16.01,3.87,0.33,0.28,1.5,3.4,124,13,12,25,0.5,1.7,11.5,11.6
544430,2023,2,8,9,8,58.48,38.0818,36.6055,13.93,3.3,0.18,0.27,1.5,1.8,93,11,11,22,1.7,0.4,3.2,3.6
544429,2023,2,8,9,13,6.97,36.583,36.547,47.13,4.4,0.23,0.25,3.3,4.9,102,12,7,19,6.6,4.4,24.1,25.4
544438,2023,2,8,9,34,35.56,37.48,37.1783,8.44,3.76,0.23,0.17,0.9,0.4,151,16,12,28,0.2,0.6,0.2,0.7
544440,2023,2,8,9,41,45.17,38.072,38.3602,16.2,3.51,0.13,0.21,1.1,2.3,121,8,8,16,0.6,0.5,5.2,5.3
544449,2023,2,8,9,51,1.73,37.4968,37.0443,6.36,2.89,0.24,0.32,1.6,0.6,120,9,8,17,1,1.6,0.3,1.9
544439,2023,2,8,9,52,11.07,38.0198,36.4212,20.46,4.29,0.17,0.52,1.5,1.6,81,17,10,27,1.5,0.7,2.4,3
544443,2023,2,8,10,2,56.17,38.048,36.4318,12.79,3.13,0.16,0.22,1.2,2.4,82,13,10,23,1.1,0.3,5.8,5.9
544444,2023,2,8,10,12,51.41,38.0157,36.5858,15.78,3.19,0.36,0.38,1.9,2.7,92,9,9,18,1.8,1.6,7.3,7.7
544450,2023,2,8,10,24,38.68,38.0395,36.4743,6.01,3.63,0.13,0.25,0.9,1.5,84,11,12,23,0.5,0.3,2.4,2.5
544445,2023,2,8,10,26,23.41,37.1848,36.9647,3.69,4.76,0.17,0.25,1.5,2.8,93,16,13,29,1.3,1,7.7,7.9
544460,2023,2,8,10,31,46.52,36.7743,36.2947,25.01,3.76,0.12,0.32,1.4,3.6,78,15,12,27,1.1,0.9,12.7,12.8
544458,2023,2,8,10,34,0.29,38.8705,37.3515,1.93,3.78,0.23,0.19,1,1.6,87,11,8,19,0.3,0.7,2.7,2.8
555691,2023,2,8,10,57,10.05,38.093,37.4207,19.96,3.57,0.21,0.28,1.5,4.2,80,13,10,23,1.2,1.1,18,18.1
544468,2023,2,8,11,5,59.01,38.0818,36.5453,22.19,3.61,0.18,0.24,1.1,0.8,91,13,11,24,0.7,0.6,0.7,1.1
547979,2023,2,8,11,5,58.83,38.0677,36.5913,6.01,3.63,0.17,0.2,0.9,2.1,96,13,11,24,0.6,0.3,4.6,4.6
544462,2023,2,8,11,23,59.64,38.0002,37.65,12.89,5.06,0.19,0.24,1,3,86,14,16,30,0.5,0.4,8.9,8.9
544469,2023,2,8,11,37,20.37,38.0987,36.8892,8.49,4.2,0.21,0.26,0.8,2.9,118,15,6,21,0.5,0.2,8.2,8.2
544474,2023,2,8,11,44,49.03,37.719,37.4595,13.14,3.73,0.17,0.27,2.1,4.3,104,12,7,19,1.6,2.7,18.6,18.8
544472,2023,2,8,11,52,10.95,38.1423,38.5097,14.42,3.71,0.21,0.26,1.7,3.7,124,10,7,17,2,0.8,14.1,14.2
548021,2023,2,8,11,57,22.64,38.1043,36.6268,7.99,4.04,0.38,0.24,1.3,4.1,94,12,9,21,1.3,0.4,17.1,17.2
544473,2023,2,8,11,57,22.87,38.107,36.6412,6.01,4.07,0.19,0.32,1,1.3,95,21,14,35,0.6,0.3,1.6,1.8
544476,2023,2,8,12,11,53.37,38.8563,37.3478,2.97,3.81,0.4,0.14,0.8,1.3,84,11,5,16,0.3,0.3,1.6,1.6
544475,2023,2,8,12,11,53.49,38.8607,37.3532,3.14,4.24,0.21,0.27,0.7,1.2,85,12,10,22,0.3,0.2,1.5,1.5
544481,2023,2,8,12,30,6.27,37.9975,38.1517,9.15,3.63,0.26,0.24,2.2,4.6,149,9,7,16,2.5,2.2,21.3,21.5
544479,2023,2,8,12,38,0.76,38.0902,36.6375,11.65,4,0.15,0.28,0.8,1.9,95,13,15,28,0.4,0.3,3.8,3.8
544482,2023,2,8,12,41,12.49,37.5953,37.2675,7.99,3.5,0.21,0.3,2.1,2.4,82,16,12,28,0.7,3.6,5.9,7
544487,2023,2,8,12,45,28.88,37.3352,37.0557,8.66,3.31,0.16,0.22,1.8,1.2,72,15,15,30,0.7,2.4,1.5,2.9
544489,2023,2,8,12,51,46.16,37.3338,37.0397,7.74,2.99,0.18,0.19,1.2,1,96,8,10,18,0.6,0.8,1,1.4
549387,2023,2,8,12,56,22.99,38.117,38.4813,7.99,3.08,0.13,0.28,1.7,3.6,107,10,8,18,1.8,1,13,13.2
544488,2023,2,8,13,6,32.42,38.0283,37.5758,8.29,3.53,0.24,0.35,2.1,4,81,12,10,22,1.3,3,15.7,16
544493,2023,2,8,13,12,44.58,38.0537,36.5983,14.42,3.71,0.14,0.4,1.2,2.5,92,18,15,33,0.7,0.7,6.5,6.6
544494,2023,2,8,13,14,15.08,38.062,36.5772,6.01,3.7,0.2,0.22,1.2,1.9,153,14,11,25,0.4,1.1,3.5,3.7
544497,2023,2,8,13,18,44.45,38.0593,36.5665,19.02,3.43,0.17,0.33,1.7,2,90,14,11,25,1.9,1,3.9,4.5
544495,2023,2,8,13,22,45.48,38.0047,38.207,6.85,4.21,0.43,0.26,2,4.3,141,12,7,19,1.9,1.9,18.1,18.3
544499,2023,2,8,13,29,27.15,36.2217,36.1098,8.07,3.83,0.21,0.21,0.6,0.8,114,14,9,23,0.2,0.2,0.6,0.7
544498,2023,2,8,13,31,27.41,38.0832,36.6923,8.07,4.23,0.19,0.37,1,1.4,100,18,12,30,0.6,0.4,2.1,2.2
544500,2023,2,8,13,33,21.94,38.1225,37.7488,15.98,3.78,0.16,0.39,1.6,2.7,93,15,8,23,1.4,1.1,7.1,7.4
544502,2023,2,8,13,49,14.88,37.1383,36.9838,6.38,3.24,0.14,0.46,1.6,1.3,66,15,16,31,1.1,1.4,1.8,2.5
544501,2023,2,8,13,58,16.17,37.5012,37.1873,7.03,3.31,0.22,0.21,1,1,154,13,11,24,0.4,0.5,1,1.2
544518,2023,2,8,14,9,40.94,37.9595,37.6193,16.08,3.76,0.22,0.31,1.1,3.3,84,14,11,25,0.7,0.5,11.1,11.1
544507,2023,2,8,14,15,3.77,38.003,36.5522,31.89,3.26,0.21,0.26,1.1,2.1,92,9,7,16,0.7,0.4,4.3,4.4
544506,2023,2,8,14,20,25.4,37.9947,37.3665,31.69,5.23,0.19,0.33,1.3,0.6,78,13,16,29,1.2,0.5,0.4,1.4
544509,2023,2,8,14,28,48.52,37.2552,36.7748,4.03,3.12,0.15,0.36,0.8,1.3,81,13,14,27,0.3,0.3,1.6,1.7
551431,2023,2,8,14,34,36.88,37.3732,37.1247,11.11,3.49,0.19,0.23,1.5,0.4,92,14,12,26,0.9,1.3,0.2,1.6
551424,2023,2,8,14,40,42.26,38.1858,37.418,36.89,3.48,0.25,0.57,1.9,4.7,80,11,9,20,1.7,2.1,21.7,21.9
544510,2023,2,8,14,42,21.29,38.0818,36.6197,7.1,4.39,0.2,0.36,0.9,0.9,94,20,14,34,0.6,0.3,0.9,1.1
544514,2023,2,8,14,53,8.54,37.8568,36.6895,6.01,3.58,0.19,0.24,1.8,1.6,108,15,8,23,1.3,1.7,2.6,3.4
544515,2023,2,8,14,55,49.9,38.1423,38.5957,20.06,4.49,0.2,0.24,1.4,2.5,97,11,9,20,1.3,0.6,6.4,6.6
544512,2023,2,8,15,2,6.05,37.3872,36.885,15.86,3.64,0.2,0.27,1.9,0.8,62,19,15,34,2.5,1.1,0.6,2.8
544513,2023,2,8,15,4,41.5,38.0718,36.99,7.97,4.43,0.18,0.18,0.8,2.4,91,15,11,26,0.4,0.2,5.8,5.8
555702,2023,2,8,15,12,29.03,37.0483,36.6313,6.38,4.09,0.13,0.44,1.2,2,50,23,17,40,0.8,0.7,3.9,4.1
544527,2023,2,8,15,42,47.46,37.002,36.6258,8.98,3.43,0.17,0.38,1.3,3.5,54,20,16,36,0.7,1.1,12.4,12.5
544529,2023,2,8,15,46,21.69,37.4942,37.062,4.92,4.09,0.26,0.12,0.6,0.5,121,14,11,25,0.2,0.2,0.3,0.4
544528,2023,2,8,15,49,57.81,37.8625,36.6012,12.69,4.4,0.33,0.17,0.8,0.5,152,19,11,30,0.3,0.4,0.3,0.5
544531,2023,2,8,15,54,34.75,37.1722,36.6882,13.8,3.89,0.13,0.35,1.4,2.5,94,17,13,30,0.6,1.3,6.2,6.4
544532,2023,2,8,15,56,51.24,37.331,37.082,5.62,3.5,0.18,0.12,1.4,1.2,67,14,10,24,1,0.8,1.4,1.9
547933,2023,2,8,16,1,4.39,38.162,38.6205,6.56,3.17,0.18,0.31,3.2,4.1,94,9,6,15,8.9,1.5,16.7,19
544534,2023,2,8,16,3,57.56,37.868,36.6188,9.52,3.5,0.21,0.23,0.9,1.1,94,14,11,25,0.4,0.4,1.2,1.3
544535,2023,2,8,16,10,35.95,38.0845,36.5277,7.99,3.76,0.2,0.26,0.8,1.6,87,14,12,26,0.4,0.3,2.6,2.6
544538,2023,2,8,16,15,5.45,37.5658,37.3043,13.61,3.3,0.22,0.5,1.7,2.1,89,13,11,24,0.9,2,4.3,4.9
544536,2023,2,8,16,26,10.6,36.3665,35.9225,7.5,3.95,0.21,0.41,1.3,1.1,129,15,10,25,0.8,0.7,1.2,1.6
544537,2023,2,8,16,26,19.6,37.5152,37.1487,12.32,3.55,0.36,0.2,0.9,0.7,86,12,13,25,0.4,0.5,0.4,0.8
544546,2023,2,8,16,55,39.58,38.0943,37.1815,6.58,4.35,0.23,0.21,0.8,2.4,69,15,10,25,0.4,0.3,5.6,5.7
544547,2023,2,8,16,59,20.62,37.1427,36.732,19.02,3.79,0.18,0.33,1.2,1,89,19,15,34,0.8,0.8,0.9,1.4
544548,2023,2,8,17,1,12.35,38.093,37.1938,6.65,3.42,0.14,0.3,1.1,2.2,66,17,14,31,0.9,0.3,4.7,4.8
544549,2023,2,8,17,6,37.14,38.8465,37.346,6.01,3.93,0.24,0.24,0.7,0.4,82,13,9,22,0.2,0.3,0.1,0.4
551338,2023,2,8,17,23,56,37.549,37.269,6.98,3.18,0.18,0.23,1.2,2.4,97,10,8,18,0.5,1,5.7,5.8
551390,2023,2,8,17,37,46.88,39.1683,38.7515,26.05,3.18,0.3,0.44,1.3,1.2,46,14,11,25,0.6,1.2,1.6,2
551401,2023,2,8,17,40,21.7,38.0733,36.6055,8.04,3.11,0.24,0.29,0.9,2.2,93,9,9,18,0.5,0.3,4.9,4.9
544555,2023,2,8,17,48,51.6,37.5503,37.2355,10.32,3.24,0.19,0.13,1.2,1.2,85,15,11,26,0.5,0.9,1.5,1.8
544556,2023,2,8,17,53,27.42,37.9287,38.0435,16.01,3.58,0.19,0.28,2.9,4.7,169,7,7,14,7.7,0.9,22.4,23.7
544554,2023,2,8,17,57,20,39.7587,40.6553,0.02,4.6,0.21,0.4,0.6,1.1,50,22,21,43,0.2,0.1,1.3,1.3
549325,2023,2,8,18,12,50.19,38.1352,36.8575,7,3.32,0.18,0.71,2.2,3.4,113,11,10,21,3.5,1.5,11.5,12.1
544559,2023,2,8,18,26,11.9,37.3423,37.0152,12.69,3.27,0.22,0.29,2,0.9,74,11,10,21,2.1,1.7,0.8,2.9
544560,2023,2,8,18,35,10.48,37.5165,37.1505,6.36,4.07,0.21,0.17,1.8,1.1,126,15,9,24,1.6,1.5,1.3,2.5
544561,2023,2,8,18,40,24.33,38.048,37.2573,12.99,3.73,0.28,0.25,1,3.1,72,14,10,24,0.6,0.3,9.8,9.9
544567,2023,2,8,18,51,9.69,38.079,37.176,7.99,3.71,0.22,0.28,0.9,2,67,18,14,32,0.4,0.3,3.9,4
544568,2023,2,8,18,53,22.24,37.9597,38.1325,25.01,3.61,0.13,0.25,2.4,4.9,153,11,6,17,4.7,1.3,23.9,24.4
544569,2023,2,8,18,58,14.49,38.062,36.524,7.99,3.56,0.15,0.31,1,2,87,17,14,31,0.6,0.5,4.2,4.2
544571,2023,2,8,19,5,18.02,38.034,36.5238,8.98,4.24,0.23,0.18,0.6,0.5,87,18,13,31,0.2,0.2,0.2,0.3
544572,2023,2,8,19,13,23.24,37.4942,37.1185,7.94,3.55,0.23,0.17,0.9,0.6,128,14,11,25,0.3,0.5,0.3,0.7
544578,2023,2,8,19,18,32.64,36.254,36.1992,1.71,3.51,0.16,0.15,1.3,3.3,105,7,9,16,1.3,0.4,10.7,10.8
544579,2023,2,8,19,20,38,36.3047,36.4795,12.84,3.52,0.23,0.32,1.7,1.2,112,11,8,19,1.9,0.9,1.4,2.5
544580,2023,2,8,19,23,19.8,38.1423,38.5707,4.97,3.44,0.23,0.29,1.2,3.1,99,10,8,18,0.7,0.6,9.4,9.4
544587,2023,2,8,19,43,22.9,38.0762,37.0945,7.99,3.25,0.18,0.3,1.2,4.8,91,14,10,24,0.9,0.5,23.4,23.5
544583,2023,2,8,19,48,11.19,36.3272,36.0977,11.11,4.15,0.32,0.36,1.2,1.1,109,13,11,24,0.8,0.5,1.2,1.6
544591,2023,2,8,20,3,18.12,37.4238,36.871,14.23,3.23,0.57,0.25,1.9,0.9,43,17,17,34,0.3,3.3,0.8,3.4
544592,2023,2,8,20,4,53.73,37.511,37.1433,12.2,3.81,0.2,0.2,1.3,0.9,95,13,12,25,0.8,0.9,0.8,1.5
544594,2023,2,8,20,7,2.59,38.7412,35.3073,13.9,3.73,0.2,0.33,1,0.8,79,17,14,31,0.7,0.4,0.7,1
544593,2023,2,8,20,9,11.78,38.0368,36.5522,9.92,3.5,0.17,0.24,0.8,1.2,104,16,13,29,0.3,0.3,1.4,1.5
544596,2023,2,8,20,12,4.72,38.2942,38.1388,7.99,4.24,0.2,0.19,1,1.7,126,12,8,20,0.3,0.6,2.8,2.9
544597,2023,2,8,20,19,9.24,38.0325,36.6355,7.97,3.31,0.18,0.36,0.7,1.1,96,14,13,27,0.4,0.2,1.3,1.3
544598,2023,2,8,20,20,50.84,37.2185,36.7642,6.36,3.7,0.16,0.24,1,1.3,84,15,13,28,0.2,0.8,1.7,1.8
544602,2023,2,8,20,55,35.3,38.0438,37.6345,8.07,3.66,0.14,0.28,1.3,4.6,85,18,11,29,1.3,0.3,21,21
544605,2023,2,8,21,11,30.57,37.0385,36.6507,12.69,3.53,0.14,0.51,1.2,1.3,75,19,17,36,0.5,0.9,1.7,2
544612,2023,2,8,21,20,46.23,39.7672,40.6625,1.56,3.01,0.21,0.29,1.1,1.8,70,13,13,26,0.8,0.5,3.3,3.4
544613,2023,2,8,21,35,53.78,37.5615,37.2567,8.24,3.7,0.23,0.19,1.2,1.6,162,16,12,28,0.4,1,2.6,2.8
549025,2023,2,8,21,38,57.75,37.4968,36.8997,11.9,3.47,0.36,0.34,1.8,0.6,73,14,13,27,1.2,2.1,0.3,2.4
544615,2023,2,8,21,45,27.76,36.9262,36.6185,6.85,3.1,0.28,0.38,1.1,1.4,62,19,12,31,0.7,0.6,1.9,2.1
549050,2023,2,8,21,55,18.02,38.0283,36.4353,12.69,3.1,0.16,0.29,1.4,1.5,77,13,12,25,1.6,0.4,2.2,2.8
544619,2023,2,8,22,4,30.31,36.3357,36.2553,6.36,2.91,0.2,0.29,1.5,3.7,90,12,8,20,1.2,1.1,13.8,13.9
544618,2023,2,8,22,6,3.38,37.2452,36.8435,7.17,3.79,0.21,0.29,0.9,1.2,51,19,14,33,0.3,0.5,1.5,1.6
544621,2023,2,8,22,8,32.45,38.0255,36.4212,8.98,3.68,0.14,0.22,1.1,2.4,76,14,13,27,0.9,0.4,5.8,5.9
551545,2023,2,8,22,26,27.62,38.0395,36.531,4.03,3.1,0.19,0.21,0.8,1.7,85,12,11,23,0.3,0.3,3,3
544624,2023,2,8,22,30,55.73,36.704,36.4315,20.81,3.15,0.22,0.36,1.1,1.1,111,13,9,22,0.4,0.8,1.2,1.5
544625,2023,2,8,22,32,48.38,38.1367,38.5313,31.54,3.46,0.23,0.32,1.4,3.6,102,9,7,16,1.4,0.5,12.6,12.7
544627,2023,2,8,22,36,47.88,38.3082,38.2032,7.99,4.24,0.23,0.29,1.3,3.9,119,12,9,21,0.8,0.9,14.9,15
551570,2023,2,8,22,40,9.38,37.8807,36.3305,3.91,3.15,0.14,0.29,1.1,0.7,72,17,13,30,0.5,0.8,0.5,1
544629,2023,2,8,22,46,0.4,38.0972,36.5117,4.06,3.07,0.16,0.32,1,2.8,78,12,12,24,0.7,0.2,7.7,7.7
544630,2023,2,8,22,48,2.94,38.0452,36.4177,12.69,3.41,0.15,0.28,1,1,74,18,16,34,0.4,0.7,1,1.3
544632,2023,2,8,23,1,28.79,38.1015,36.5063,6.01,3.76,0.14,0.34,1.1,2,77,18,12,30,0.7,0.6,4.1,4.2
544635,2023,2,8,23,14,29.03,37.2635,36.8455,6.36,3.72,0.21,0.22,0.7,1.3,50,20,16,36,0.2,0.3,1.6,1.6
544634,2023,2,8,23,14,29.04,37.2635,36.8455,6.36,3.73,0.19,0.22,0.8,1.2,50,20,17,37,0.3,0.4,1.5,1.6
